Date,Value
2012-07-22,53.857142857142854
2012-07-23,55.285714285714285
2012-07-24,56.714285714285715
2012-07-25,58.142857142857146
2012-07-26,59.57142857142857
2012-07-27,61.0
2012-07-28,61.285714285714285
2012-07-29,61.57142857142857
2012-07-30,61.857142857142854
2012-07-31,62.142857142857146
2012-08-01,62.42857142857143
2012-08-02,62.714285714285715
2012-08-03,63.0
2012-08-04,64.0
2012-08-05,65.0
2012-08-06,66.0
2012-08-07,67.0
2012-08-08,68.0
2012-08-09,69.0
2012-08-10,70.0
2012-08-11,71.28571428571429
2012-08-12,72.57142857142857
2012-08-13,73.85714285714286
2012-08-14,75.14285714285714
2012-08-15,76.42857142857143
2012-08-16,77.71428571428571
2012-08-17,79.0
2012-08-18,77.71428571428571
2012-08-19,76.42857142857143
2012-08-20,75.14285714285714
2012-08-21,73.85714285714286
2012-08-22,72.57142857142857
2012-08-23,71.28571428571429
2012-08-24,70.0
2012-08-25,68.42857142857143
2012-08-26,66.85714285714286
2012-08-27,65.28571428571429
2012-08-28,63.714285714285715
2012-08-29,62.142857142857146
2012-08-30,60.57142857142857
2012-08-31,59.0
2012-09-01,62.42857142857143
2012-09-02,65.85714285714286
2012-09-03,69.28571428571429
2012-09-04,72.71428571428571
2012-09-05,76.14285714285714
2012-09-06,79.57142857142857
2012-09-07,83.0
2012-09-08,84.42857142857143
2012-09-09,85.85714285714286
2012-09-10,87.28571428571429
2012-09-11,88.71428571428571
2012-09-12,90.14285714285714
2012-09-13,91.57142857142857
2012-09-14,93.0
2012-09-15,93.0
2012-09-16,93.0
2012-09-17,93.0
2012-09-18,93.0
2012-09-19,93.0
2012-09-20,93.0
2012-09-21,93.0
2012-09-22,89.85714285714286
2012-09-23,86.71428571428571
2012-09-24,83.57142857142857
2012-09-25,80.42857142857143
2012-09-26,77.28571428571429
2012-09-27,74.14285714285714
2012-09-28,71.0
2012-09-29,72.0
2012-09-30,73.0
2012-10-01,74.0
2012-10-02,75.0
2012-10-03,76.0
2012-10-04,77.0
2012-10-05,78.0
2012-10-06,74.85714285714286
2012-10-07,71.71428571428571
2012-10-08,68.57142857142857
2012-10-09,65.42857142857143
2012-10-10,62.285714285714285
2012-10-11,59.142857142857146
2012-10-12,56.0
2012-10-13,56.0
2012-10-14,56.0
2012-10-15,56.0
2012-10-16,56.0
2012-10-17,56.0
2012-10-18,56.0
2012-10-19,56.0
2012-10-20,53.714285714285715
2012-10-21,51.42857142857143
2012-10-22,49.142857142857146
2012-10-23,46.85714285714286
2012-10-24,44.57142857142857
2012-10-25,42.285714285714285
2012-10-26,40.0
2012-10-27,41.42857142857143
